start.labels,start.properties.name,start.properties.userId,relationship.identity,relationship.start,relationship.end,relationship.properties.rating,relationship.properties.timestamp
['User'],Dr. Angela Johnson,56,28945,9200,6963,2.0,1467005222
['User'],Dr. Angela Johnson,56,28944,9200,6955,4.0,1467007569
['User'],Dr. Angela Johnson,56,28951,9200,7041,4.0,1467865426
['User'],Dr. Angela Johnson,56,28950,9200,7036,4.0,1467006547
['User'],Dr. Angela Johnson,56,28949,9200,7033,4.0,1467005747
['User'],Dr. Angela Johnson,56,28948,9200,7025,4.0,1467005703
['User'],Dr. Angela Johnson,56,28968,9200,7322,4.0,1470968850
['User'],Dr. Angela Johnson,56,28969,9200,7346,5.0,1467005726
['User'],Dr. Angela Johnson,56,28970,9200,7359,4.0,1467003698
['User'],Dr. Angela Johnson,56,28971,9200,7368,4.0,1467005198
['User'],Dr. Angela Johnson,56,28972,9200,7370,4.0,1467004387
['User'],Dr. Angela Johnson,56,28973,9200,7384,4.0,1467004221
['User'],Dr. Angela Johnson,56,28974,9200,7392,5.0,1467004584
['User'],Dr. Angela Johnson,56,28975,9200,7396,5.0,1467004119
['User'],Dr. Angela Johnson,56,28960,9200,7223,4.0,1469031507
['User'],Dr. Angela Johnson,56,28961,9200,7228,4.0,1467004172
['User'],Dr. Angela Johnson,56,28962,9200,7255,4.0,1467004170
['User'],Dr. Angela Johnson,56,28963,9200,7261,4.0,1467004173
['User'],Dr. Angela Johnson,56,28964,9200,7268,2.0,1470350866
['User'],Dr. Angela Johnson,56,28965,9200,7293,4.0,1467004200
['User'],Dr. Angela Johnson,56,28966,9200,7305,4.0,1467003125
['User'],Dr. Angela Johnson,56,28967,9200,7306,4.0,1467003364
['User'],Dr. Angela Johnson,56,28985,9200,7593,4.0,1467006409
['User'],Dr. Angela Johnson,56,28984,9200,7575,5.0,1467004183
['User'],Dr. Angela Johnson,56,28987,9200,7615,4.0,1467004374
['User'],Dr. Angela Johnson,56,28986,9200,7594,5.0,1467002965
['User'],Dr. Angela Johnson,56,28989,9200,7619,5.0,1467005411
['User'],Dr. Angela Johnson,56,28988,9200,7616,5.0,1467093107
['User'],Dr. Angela Johnson,56,28991,9200,7639,4.0,1467004158
['User'],Dr. Angela Johnson,56,28990,9200,7637,4.0,1467004187
['User'],Dr. Angela Johnson,56,28977,9200,7434,4.0,1467009351
['User'],Dr. Angela Johnson,56,28976,9200,7421,2.0,1467004435
['User'],Dr. Angela Johnson,56,28979,9200,7474,4.0,1467004574
['User'],Dr. Angela Johnson,56,28978,9200,7469,4.0,1467004483
['User'],Dr. Angela Johnson,56,28981,9200,7502,4.0,1467007601
['User'],Dr. Angela Johnson,56,28980,9200,7496,5.0,1467864303
['User'],Dr. Angela Johnson,56,28983,9200,7527,4.0,1467004204
['User'],Dr. Angela Johnson,56,28982,9200,7523,4.0,1467092846
['User'],Dr. Angela Johnson,56,29006,9200,7849,1.0,1473791535
['User'],Dr. Angela Johnson,56,29007,9200,7854,2.0,1470350973
['User'],Dr. Angela Johnson,56,29004,9200,7838,2.0,1470350948
['User'],Dr. Angela Johnson,56,29005,9200,7841,4.0,1467004505
['User'],Dr. Angela Johnson,56,29002,9200,7829,4.0,1469032461
['User'],Dr. Angela Johnson,56,29003,9200,7832,2.0,1470350858
['User'],Dr. Angela Johnson,56,29000,9200,7790,5.0,1467004005
['User'],Dr. Angela Johnson,56,29001,9200,7800,5.0,1467003897
['User'],Dr. Angela Johnson,56,28998,9200,7748,4.0,1469153655
['User'],Dr. Angela Johnson,56,28999,9200,7789,4.0,1467005355
['User'],Dr. Angela Johnson,56,28996,9200,7722,1.0,1467004629
['User'],Dr. Angela Johnson,56,28997,9200,7746,4.0,1467004653
['User'],Dr. Angela Johnson,56,28994,9200,7680,5.0,1467003145
['User'],Dr. Angela Johnson,56,28995,9200,7689,4.0,1467004198
['User'],Dr. Angela Johnson,56,28992,9200,7669,5.0,1473794395
['User'],Dr. Angela Johnson,56,28993,9200,7678,4.0,1467003210
['User'],Dr. Angela Johnson,56,29023,9200,8041,5.0,1467004638
['User'],Dr. Angela Johnson,56,29022,9200,8039,4.0,1467007093
['User'],Dr. Angela Johnson,56,29021,9200,8032,1.0,1467004544
['User'],Dr. Angela Johnson,56,29020,9200,8010,4.0,1467004382
['User'],Dr. Angela Johnson,56,29019,9200,7973,2.0,1470350873
['User'],Dr. Angela Johnson,56,29018,9200,7960,4.0,1467092472
['User'],Dr. Angela Johnson,56,29017,9200,7953,4.0,1469031965
['User'],Dr. Angela Johnson,56,29016,9200,7941,4.0,1467003420
['User'],Dr. Angela Johnson,56,29015,9200,7930,4.0,1468910117
['User'],Dr. Angela Johnson,56,29014,9200,7929,4.0,1467004613
['User'],Dr. Angela Johnson,56,29013,9200,7912,4.0,1467003383
['User'],Dr. Angela Johnson,56,29012,9200,7908,4.0,1467004122
['User'],Dr. Angela Johnson,56,29011,9200,7879,2.0,1467004552
['User'],Dr. Angela Johnson,56,29010,9200,7878,2.0,1470350882
['User'],Dr. Angela Johnson,56,29009,9200,7876,4.0,1467004315
['User'],Dr. Angela Johnson,56,29008,9200,7862,4.0,1467004197
['User'],Dr. Angela Johnson,56,29036,9200,8164,5.0,1467003292
['User'],Dr. Angela Johnson,56,29037,9200,8170,4.0,1467864500
['User'],Dr. Angela Johnson,56,29038,9200,8178,4.0,1467004379
['User'],Dr. Angela Johnson,56,29039,9200,8192,1.0,1467092453
['User'],Dr. Angela Johnson,56,29032,9200,8132,5.0,1467005316
['User'],Dr. Angela Johnson,56,29033,9200,8133,1.0,1467004530
['User'],Dr. Angela Johnson,56,29034,9200,8142,5.0,1467003873
['User'],Dr. Angela Johnson,56,29035,9200,8158,5.0,1467003849
['User'],Dr. Angela Johnson,56,29028,9200,8081,4.0,1473802027
['User'],Dr. Angela Johnson,56,29029,9200,8084,4.0,1467003376
['User'],Dr. Angela Johnson,56,29030,9200,8102,2.0,1470350788
['User'],Dr. Angela Johnson,56,29031,9200,8109,4.0,1470350782
['User'],Dr. Angela Johnson,56,29024,9200,8043,5.0,1467004161
['User'],Dr. Angela Johnson,56,29025,9200,8044,4.0,1467004619
['User'],Dr. Angela Johnson,56,29026,9200,8048,4.0,1467004448
['User'],Dr. Angela Johnson,56,29027,9200,8076,4.0,1467004582
['User'],Dr. Angela Johnson,56,29053,9200,8354,4.0,1467007838
['User'],Dr. Angela Johnson,56,29052,9200,8349,4.0,1467007575
['User'],Dr. Angela Johnson,56,29055,9200,8367,4.0,1468546977
['User'],Dr. Angela Johnson,56,29054,9200,8360,4.0,1470350830
['User'],Dr. Angela Johnson,56,29049,9200,8297,5.0,1467003946
['User'],Dr. Angela Johnson,56,29048,9200,8284,4.0,1469154665
['User'],Dr. Angela Johnson,56,29051,9200,8328,5.0,1467005764
['User'],Dr. Angela Johnson,56,29050,9200,8317,1.0,1467092392
['User'],Dr. Angela Johnson,56,29045,9200,8247,2.0,1467004578
['User'],Dr. Angela Johnson,56,29044,9200,8246,4.0,1467002988
['User'],Dr. Angela Johnson,56,29047,9200,8274,2.0,1470350983
['User'],Dr. Angela Johnson,56,29046,9200,8267,5.0,1467863402
['User'],Dr. Angela Johnson,56,29041,9200,8199,2.0,1467004218
['User'],Dr. Angela Johnson,56,29040,9200,8195,4.0,1467092369
['User'],Dr. Angela Johnson,56,29043,9200,8202,4.0,1467004316
['User'],Dr. Angela Johnson,56,29042,9200,8200,2.0,1470350802
['User'],Dr. Angela Johnson,56,29059,9200,8435,4.0,1467007684
['User'],Dr. Angela Johnson,56,29058,9200,8432,4.0,1467006050
['User'],Dr. Angela Johnson,56,29057,9200,8384,2.0,1470350793
['User'],Dr. Angela Johnson,56,29056,9200,8380,4.0,1467009440
['User'],Dr. Angela Johnson,56,29063,9200,8458,2.0,1471306876
['User'],Dr. Angela Johnson,56,29062,9200,8452,4.0,1467005461
['User'],Dr. Angela Johnson,56,29061,9200,8447,2.0,1474953835
['User'],Dr. Angela Johnson,56,29060,9200,8442,4.0,1468546294
['User'],Dr. Angela Johnson,56,29067,9200,8469,4.0,1467003435
['User'],Dr. Angela Johnson,56,29066,9200,8466,4.0,1469845528
['User'],Dr. Angela Johnson,56,29065,9200,8462,4.0,1467094125
['User'],Dr. Angela Johnson,56,29064,9200,8460,4.0,1467003177
['User'],Dr. Angela Johnson,56,29071,9200,8498,4.0,1467006008
['User'],Dr. Angela Johnson,56,29070,9200,8496,2.0,1470351004
['User'],Dr. Angela Johnson,56,29069,9200,8490,5.0,1467003149
['User'],Dr. Angela Johnson,56,29068,9200,8488,2.0,1470351005
['User'],Dr. Angela Johnson,56,29074,9200,8537,4.0,1467003191
['User'],Dr. Angela Johnson,56,29075,9200,8578,4.0,1467003769
['User'],Dr. Angela Johnson,56,29072,9200,8514,5.0,1467003921
['User'],Dr. Angela Johnson,56,29073,9200,8518,2.0,1467092461
['User'],Dr. Angela Johnson,56,29078,9200,8626,5.0,1467005656
['User'],Dr. Angela Johnson,56,29079,9200,8629,4.0,1467006422
['User'],Dr. Angela Johnson,56,29076,9200,8602,2.0,1467005297
['User'],Dr. Angela Johnson,56,29077,9200,8609,1.0,1467003517
['User'],Dr. Angela Johnson,56,29082,9200,8642,5.0,1467006371
['User'],Dr. Angela Johnson,56,29083,9200,8643,2.0,1470350815
['User'],Dr. Angela Johnson,56,29080,9200,8636,4.0,1467692116
['User'],Dr. Angela Johnson,56,29081,9200,8640,5.0,1470025110
['User'],Dr. Angela Johnson,56,29086,9200,8673,1.0,1470355990
['User'],Dr. Angela Johnson,56,29087,9200,8678,2.0,1470350818
['User'],Dr. Angela Johnson,56,29084,9200,8657,2.0,1467005244
['User'],Dr. Angela Johnson,56,29085,9200,8662,4.0,1469228067
['User'],Dr. Angela Johnson,56,29089,9200,8682,4.0,1473791593
['User'],Dr. Angela Johnson,56,29088,9200,8681,4.0,1467007253
['User'],Dr. Angela Johnson,56,29091,9200,8693,4.0,1473804166
['User'],Dr. Angela Johnson,56,29090,9200,8687,2.0,1470352041
['User'],Dr. Angela Johnson,56,29093,9200,8720,4.0,1467006430
['User'],Dr. Angela Johnson,56,29092,9200,8698,4.0,1467092891
['User'],Dr. Angela Johnson,56,29095,9200,8802,5.0,1467004819
['User'],Dr. Angela Johnson,56,29094,9200,8738,4.0,1467002982
['User'],Dr. Angela Johnson,56,29097,9200,8826,5.0,1467006119
['User'],Dr. Angela Johnson,56,29096,9200,8803,2.0,1470350977
['User'],Dr. Angela Johnson,56,29099,9200,8836,4.0,1467006189
['User'],Dr. Angela Johnson,56,29098,9200,8831,5.0,1467094604
['User'],Dr. Angela Johnson,56,29101,9200,8844,4.0,1467005444
['User'],Dr. Angela Johnson,56,29100,9200,8839,2.0,1470350833
['User'],Dr. Angela Johnson,56,29103,9200,8885,4.0,1469228116
['User'],Dr. Angela Johnson,56,29102,9200,8850,5.0,1467003913
['User'],Dr. Angela Johnson,56,29104,9200,8917,5.0,1467691835
['User'],Dr. Angela Johnson,56,29105,9200,8924,2.0,1469152845
['User'],Dr. Angela Johnson,56,29106,9200,8931,5.0,1472582666
['User'],Dr. Angela Johnson,56,29107,9200,8963,2.0,1467005931
['User'],Dr. Angela Johnson,56,29108,9200,8976,5.0,1467093091
['User'],Dr. Angela Johnson,56,29109,9200,8978,4.0,1467005204
['User'],Dr. Angela Johnson,56,29110,9200,8983,5.0,1467862484
['User'],Dr. Angela Johnson,56,29111,9200,8995,2.0,1470350745
['User'],Dr. Angela Johnson,56,29112,9200,9021,4.0,1467095329
['User'],Dr. Angela Johnson,56,29113,9200,9027,4.0,1468548012
['User'],Dr. Angela Johnson,56,29114,9200,9029,4.0,1467004133
['User'],Dr. Angela Johnson,56,29115,9200,9054,5.0,1467005847
['User'],Dr. Angela Johnson,56,29116,9200,9066,2.0,1470350805
['User'],Dr. Angela Johnson,56,29117,9200,9068,5.0,1467007293
['User'],Dr. Angela Johnson,56,29118,9200,9090,4.0,1474951858
['User'],Dr. Angela Johnson,56,29119,9200,9096,4.0,1467008759
['User'],Dr. Angela Johnson,56,29121,9200,9126,5.0,1467095789
['User'],Dr. Angela Johnson,56,29120,9200,9102,4.0,1474989255
['User'],Dr. Angela Johnson,56,28635,9200,493,4.0,1467007127
['User'],Dr. Angela Johnson,56,28634,9200,491,4.0,1467002940
['User'],Dr. Angela Johnson,56,28633,9200,446,4.0,1467004830
['User'],Dr. Angela Johnson,56,28632,9200,425,4.0,1467004832
['User'],Dr. Angela Johnson,56,28639,9200,595,2.0,1467005800
['User'],Dr. Angela Johnson,56,28638,9200,544,5.0,1467002950
['User'],Dr. Angela Johnson,56,28637,9200,538,4.0,1467008357
['User'],Dr. Angela Johnson,56,28636,9200,504,4.0,1467006388
['User'],Dr. Angela Johnson,56,28627,9200,340,4.0,1467002971
['User'],Dr. Angela Johnson,56,28626,9200,326,2.0,1467004922
['User'],Dr. Angela Johnson,56,28625,9200,321,4.0,1468471074
['User'],Dr. Angela Johnson,56,28624,9200,317,2.0,1470350811
['User'],Dr. Angela Johnson,56,28631,9200,424,4.0,1467005160
['User'],Dr. Angela Johnson,56,28630,9200,410,2.0,1470350967
['User'],Dr. Angela Johnson,56,28629,9200,409,4.0,1469033808
['User'],Dr. Angela Johnson,56,28628,9200,360,4.0,1473801974
['User'],Dr. Angela Johnson,56,28618,9200,241,5.0,1467005164
['User'],Dr. Angela Johnson,56,28619,9200,251,2.0,1470350831
['User'],Dr. Angela Johnson,56,28616,9200,222,2.0,1470350790
['User'],Dr. Angela Johnson,56,28617,9200,237,5.0,1467004938
['User'],Dr. Angela Johnson,56,28622,9200,285,4.0,1467003119
['User'],Dr. Angela Johnson,56,28623,9200,303,4.0,1473803992
['User'],Dr. Angela Johnson,56,28602,9200,26,4.0,1467004892
['User'],Dr. Angela Johnson,56,28603,9200,31,2.0,1470350794
['User'],Dr. Angela Johnson,56,28600,9200,0,4.0,1467004817
['User'],Dr. Angela Johnson,56,28601,9200,19,4.0,1467008381
['User'],Dr. Angela Johnson,56,28606,9200,61,4.0,1467004867
['User'],Dr. Angela Johnson,56,28607,9200,65,4.0,1467004833
['User'],Dr. Angela Johnson,56,28604,9200,41,4.0,1467004961
['User'],Dr. Angela Johnson,56,28605,9200,52,5.0,1467003294
['User'],Dr. Angela Johnson,56,28647,9200,765,4.0,1470350981
['User'],Dr. Angela Johnson,56,28646,9200,764,2.0,1467005377
['User'],Dr. Angela Johnson,56,28645,9200,763,4.0,1467005564
['User'],Dr. Angela Johnson,56,28644,9200,762,4.0,1467005986
['User'],Dr. Angela Johnson,56,28643,9200,759,5.0,1467005569
['User'],Dr. Angela Johnson,56,28642,9200,756,4.0,1467006035
['User'],Dr. Angela Johnson,56,28641,9200,661,4.0,1467005324
['User'],Dr. Angela Johnson,56,28640,9200,645,2.0,1467003164
['User'],Dr. Angela Johnson,56,28655,9200,904,2.0,1470351007
['User'],Dr. Angela Johnson,56,28654,9200,899,4.0,1467003138
['User'],Dr. Angela Johnson,56,28653,9200,885,4.0,1467005708
['User'],Dr. Angela Johnson,56,28652,9200,877,4.0,1467006650
['User'],Dr. Angela Johnson,56,28651,9200,859,5.0,1467003129
['User'],Dr. Angela Johnson,56,28650,9200,792,4.0,1467005515
['User'],Dr. Angela Johnson,56,28649,9200,790,4.0,1467008836
['User'],Dr. Angela Johnson,56,28648,9200,781,2.0,1470351101
['User'],Dr. Angela Johnson,56,28662,9200,972,2.0,1470350743
['User'],Dr. Angela Johnson,56,28663,9200,973,4.0,1467002983
['User'],Dr. Angela Johnson,56,28660,9200,950,2.0,1470350810
['User'],Dr. Angela Johnson,56,28661,9200,970,4.0,1467003136
['User'],Dr. Angela Johnson,56,28658,9200,918,2.0,1470350746
['User'],Dr. Angela Johnson,56,28659,9200,931,4.0,1467005321
['User'],Dr. Angela Johnson,56,28656,9200,905,4.0,1467004984
['User'],Dr. Angela Johnson,56,28657,9200,907,4.0,1467005425
['User'],Dr. Angela Johnson,56,28670,9200,985,2.0,1467005230
['User'],Dr. Angela Johnson,56,28671,9200,988,4.0,1467003139
['User'],Dr. Angela Johnson,56,28668,9200,983,4.0,1467005413
['User'],Dr. Angela Johnson,56,28669,9200,984,5.0,1467006798
['User'],Dr. Angela Johnson,56,28666,9200,981,4.0,1467006407
['User'],Dr. Angela Johnson,56,28667,9200,982,5.0,1467003288
['User'],Dr. Angela Johnson,56,28664,9200,974,4.0,1467004101
['User'],Dr. Angela Johnson,56,28665,9200,977,4.0,1467006449
['User'],Dr. Angela Johnson,56,28613,9200,174,4.0,1467005072
['User'],Dr. Angela Johnson,56,28612,9200,156,2.0,1467004905
['User'],Dr. Angela Johnson,56,28615,9200,215,4.0,1467004879
['User'],Dr. Angela Johnson,56,28614,9200,209,4.0,1467004949
['User'],Dr. Angela Johnson,56,28609,9200,113,4.0,1467005618
['User'],Dr. Angela Johnson,56,28608,9200,110,4.0,1467007782
['User'],Dr. Angela Johnson,56,28611,9200,143,2.0,1467003504
['User'],Dr. Angela Johnson,56,28610,9200,118,4.0,1467005298
['User'],Dr. Angela Johnson,56,28621,9200,282,4.0,1467002990
['User'],Dr. Angela Johnson,56,28620,9200,281,2.0,1467006124
['User'],David Armstrong,57,29127,9201,147,5.0,907763808
['User'],David Armstrong,57,29126,9201,117,5.0,907762500
['User'],David Armstrong,57,29125,9201,45,5.0,907763018
['User'],David Armstrong,57,29124,9201,31,4.0,907763141
['User'],David Armstrong,57,29123,9201,27,5.0,907763245
['User'],David Armstrong,57,29122,9201,20,5.0,907763065
['User'],David Armstrong,57,29135,9201,334,2.0,907762795
['User'],David Armstrong,57,29134,9201,321,5.0,907763101
['User'],David Armstrong,57,29133,9201,303,5.0,907762409
['User'],David Armstrong,57,29132,9201,282,5.0,907763847
['User'],David Armstrong,57,29131,9201,256,5.0,907763245
['User'],David Armstrong,57,29130,9201,251,4.0,907765902
['User'],David Armstrong,57,29129,9201,160,3.0,907762733
['User'],David Armstrong,57,29128,9201,159,4.0,907763847
['User'],David Armstrong,57,29142,9201,474,5.0,907763283
['User'],David Armstrong,57,29143,9201,491,5.0,907762409
['User'],David Armstrong,57,29140,9201,435,4.0,907763141
['User'],David Armstrong,57,29141,9201,463,5.0,907763018
['User'],David Armstrong,57,29138,9201,363,4.0,907763283
['User'],David Armstrong,57,29139,9201,408,4.0,907763283
['User'],David Armstrong,57,29136,9201,340,3.0,907763065
['User'],David Armstrong,57,29137,9201,341,5.0,907763324
['User'],David Armstrong,57,29150,9201,574,5.0,907763101
['User'],David Armstrong,57,29151,9201,580,3.0,907762795
['User'],David Armstrong,57,29148,9201,543,3.0,907764831
['User'],David Armstrong,57,29149,9201,554,5.0,907762501
['User'],David Armstrong,57,29146,9201,517,4.0,907763283
['User'],David Armstrong,57,29147,9201,542,5.0,907762565
['User'],David Armstrong,57,29144,9201,497,5.0,907763765
['User'],David Armstrong,57,29145,9201,501,5.0,907762795
['User'],David Armstrong,57,29157,9201,830,3.0,907766060
['User'],David Armstrong,57,29156,9201,761,4.0,907764874
['User'],David Armstrong,57,29159,9201,851,4.0,907765600
['User'],David Armstrong,57,29158,9201,832,4.0,907766060
['User'],David Armstrong,57,29153,9201,675,5.0,907762733
['User'],David Armstrong,57,29152,9201,632,5.0,907763141
['User'],David Armstrong,57,29155,9201,754,5.0,907765600
['User'],David Armstrong,57,29154,9201,714,5.0,907765902
['User'],David Armstrong,57,29165,9201,891,4.0,907764935
['User'],David Armstrong,57,29164,9201,890,4.0,907766022
['User'],David Armstrong,57,29167,9201,901,2.0,907765142
['User'],David Armstrong,57,29166,9201,898,4.0,907764935
['User'],David Armstrong,57,29161,9201,859,4.0,907764507
['User'],David Armstrong,57,29160,9201,858,5.0,907765600
['User'],David Armstrong,57,29163,9201,889,5.0,907764779
['User'],David Armstrong,57,29162,9201,885,4.0,907766060
['User'],David Armstrong,57,29172,9201,920,4.0,907764779
['User'],David Armstrong,57,29173,9201,921,4.0,907766060
['User'],David Armstrong,57,29174,9201,923,5.0,907765059
['User'],David Armstrong,57,29175,9201,924,2.0,907765142
['User'],David Armstrong,57,29168,9201,902,2.0,907762832
['User'],David Armstrong,57,29169,9201,904,5.0,907763847
['User'],David Armstrong,57,29170,9201,907,5.0,907764507
['User'],David Armstrong,57,29171,9201,910,5.0,907765008
['User'],David Armstrong,57,29180,9201,935,5.0,907762969
['User'],David Armstrong,57,29181,9201,962,5.0,907764470
['User'],David Armstrong,57,29182,9201,963,4.0,907765059
['User'],David Armstrong,57,29183,9201,970,5.0,907765902
['User'],David Armstrong,57,29176,9201,925,3.0,907765059
['User'],David Armstrong,57,29177,9201,926,4.0,907765142
['User'],David Armstrong,57,29178,9201,930,4.0,907765059
['User'],David Armstrong,57,29179,9201,931,5.0,907765978
['User'],David Armstrong,57,29247,9201,1377,5.0,907762409
['User'],David Armstrong,57,29246,9201,1371,5.0,907762565
['User'],David Armstrong,57,29245,9201,1350,5.0,907764723
['User'],David Armstrong,57,29244,9201,1341,4.0,907764431
['User'],David Armstrong,57,29243,9201,1328,4.0,907762795
['User'],David Armstrong,57,29242,9201,1324,5.0,907763065
['User'],David Armstrong,57,29241,9201,1313,3.0,907762795
['User'],David Armstrong,57,29240,9201,1307,4.0,907762733
['User'],David Armstrong,57,29239,9201,1288,4.0,907762832
['User'],David Armstrong,57,29238,9201,1280,5.0,907762832
['User'],David Armstrong,57,29237,9201,1278,3.0,907765059
['User'],David Armstrong,57,29236,9201,1212,4.0,907763018
['User'],David Armstrong,57,29235,9201,1200,4.0,907762885
['User'],David Armstrong,57,29234,9201,1173,3.0,907762885
['User'],David Armstrong,57,29233,9201,1162,4.0,907763283
['User'],David Armstrong,57,29232,9201,1151,5.0,907764625
['User'],David Armstrong,57,29230,9201,1144,5.0,907766022
['User'],David Armstrong,57,29231,9201,1150,4.0,907763324
['User'],David Armstrong,57,29228,9201,1137,4.0,907764831
['User'],David Armstrong,57,29229,9201,1139,4.0,907765656
['User'],David Armstrong,57,29226,9201,1120,5.0,907763324
['User'],David Armstrong,57,29227,9201,1121,5.0,907762565
['User'],David Armstrong,57,29224,9201,1110,4.0,907765059
['User'],David Armstrong,57,29225,9201,1113,5.0,907766022
['User'],David Armstrong,57,29222,9201,1108,5.0,907766156
['User'],David Armstrong,57,29223,9201,1109,4.0,907765059
['User'],David Armstrong,57,29220,9201,1090,1.0,907765461
['User'],David Armstrong,57,29221,9201,1091,4.0,907766121
['User'],David Armstrong,57,29218,9201,1085,5.0,907764874
['User'],David Armstrong,57,29219,9201,1087,2.0,907765422
['User'],David Armstrong,57,29216,9201,1074,4.0,907764671
['User'],David Armstrong,57,29217,9201,1079,5.0,907764723
['User'],David Armstrong,57,29213,9201,1064,5.0,907764507
['User'],David Armstrong,57,29212,9201,1061,3.0,907764431
['User'],David Armstrong,57,29215,9201,1071,5.0,907764470
['User'],David Armstrong,57,29214,9201,1068,5.0,907764584
['User'],David Armstrong,57,29209,9201,1048,3.0,907764723
['User'],David Armstrong,57,29208,9201,1045,3.0,907765939
['User'],David Armstrong,57,29211,9201,1059,5.0,907765008
['User'],David Armstrong,57,29210,9201,1051,5.0,907765902
['User'],David Armstrong,57,29205,9201,1036,5.0,907765939
['User'],David Armstrong,57,29204,9201,1032,4.0,907764584
['User'],David Armstrong,57,29207,9201,1043,3.0,907764584
['User'],David Armstrong,57,29206,9201,1038,4.0,907763018
['User'],David Armstrong,57,29201,9201,1019,5.0,907764779
['User'],David Armstrong,57,29200,9201,1016,5.0,907763018
['User'],David Armstrong,57,29203,9201,1031,5.0,907764723
['User'],David Armstrong,57,29202,9201,1025,5.0,907765786
['User'],David Armstrong,57,29196,9201,1002,4.0,907765142
['User'],David Armstrong,57,29197,9201,1008,5.0,907765939
['User'],David Armstrong,57,29198,9201,1013,3.0,907764544
['User'],David Armstrong,57,29199,9201,1015,5.0,907764470
['User'],David Armstrong,57,29192,9201,996,5.0,907765939
['User'],David Armstrong,57,29193,9201,997,5.0,907764625
['User'],David Armstrong,57,29194,9201,999,5.0,907764544
['User'],David Armstrong,57,29195,9201,1000,5.0,907764310
['User'],David Armstrong,57,29188,9201,976,3.0,907764544
['User'],David Armstrong,57,29189,9201,983,3.0,907765939
['User'],David Armstrong,57,29190,9201,989,3.0,907765939
['User'],David Armstrong,57,29191,9201,995,4.0,907764779
['User'],David Armstrong,57,29184,9201,971,4.0,907766121
['User'],David Armstrong,57,29185,9201,972,4.0,907764507
['User'],David Armstrong,57,29186,9201,973,5.0,907764470
['User'],David Armstrong,57,29187,9201,974,5.0,907764431
['User'],David Armstrong,57,29307,9201,1697,2.0,907764584
['User'],David Armstrong,57,29306,9201,1694,4.0,907765008
['User'],David Armstrong,57,29305,9201,1693,5.0,907764584
['User'],David Armstrong,57,29304,9201,1690,3.0,907765278
['User'],David Armstrong,57,29311,9201,1707,4.0,907764584
['User'],David Armstrong,57,29310,9201,1704,4.0,907761947
['User'],David Armstrong,57,29309,9201,1701,1.0,907765461
['User'],David Armstrong,57,29308,9201,1700,3.0,907765422
['User'],David Armstrong,57,29299,9201,1667,2.0,907765363
['User'],David Armstrong,57,29298,9201,1649,4.0,907764625
['User'],David Armstrong,57,29297,9201,1634,3.0,907765191
['User'],David Armstrong,57,29296,9201,1624,3.0,907765191
['User'],David Armstrong,57,29303,9201,1689,4.0,907765008
['User'],David Armstrong,57,29302,9201,1688,4.0,907765978
['User'],David Armstrong,57,29301,9201,1679,4.0,907764625
['User'],David Armstrong,57,29300,9201,1676,3.0,907765278
['User'],David Armstrong,57,29290,9201,1590,3.0,907765902
['User'],David Armstrong,57,29291,9201,1594,4.0,907766121
['User'],David Armstrong,57,29288,9201,1586,3.0,907764935
['User'],David Armstrong,57,29289,9201,1587,5.0,907761877
['User'],David Armstrong,57,29294,9201,1609,5.0,907761833
['User'],David Armstrong,57,29295,9201,1617,4.0,907766121
['User'],David Armstrong,57,29292,9201,1601,5.0,907764544
['User'],David Armstrong,57,29293,9201,1608,2.0,907762001
['User'],David Armstrong,57,29282,9201,1576,3.0,907765223
['User'],David Armstrong,57,29283,9201,1577,2.0,907765329
['User'],David Armstrong,57,29280,9201,1568,2.0,907765329
['User'],David Armstrong,57,29281,9201,1575,4.0,907764671
['User'],David Armstrong,57,29286,9201,1582,4.0,907764625
['User'],David Armstrong,57,29287,9201,1584,3.0,907765223
['User'],David Armstrong,57,29284,9201,1578,4.0,907765978
['User'],David Armstrong,57,29285,9201,1581,5.0,907764625
['User'],David Armstrong,57,29273,9201,1558,1.0,907765329
['User'],David Armstrong,57,29322,9201,1792,4.0,907764671
['User'],David Armstrong,57,29323,9201,1813,4.0,907762409
['User'],David Armstrong,57,29320,9201,1763,5.0,907764431
['User'],David Armstrong,57,29321,9201,1788,4.0,907764874
['User'],David Armstrong,57,29326,9201,1838,3.0,907765600
['User'],David Armstrong,57,29327,9201,1839,3.0,907765142
['User'],David Armstrong,57,29324,9201,1829,4.0,907764389
['User'],David Armstrong,57,29325,9201,1832,4.0,907763245
['User'],David Armstrong,57,29314,9201,1730,1.0,907762089
['User'],David Armstrong,57,29315,9201,1735,3.0,907764470
['User'],David Armstrong,57,29312,9201,1720,3.0,907765059
['User'],David Armstrong,57,29313,9201,1721,3.0,907764544
['User'],David Armstrong,57,29318,9201,1750,4.0,907766121
['User'],David Armstrong,57,29319,9201,1762,5.0,907764431
['User'],David Armstrong,57,29316,9201,1737,2.0,907765363
['User'],David Armstrong,57,29317,9201,1747,5.0,907764671
['User'],David Armstrong,57,29330,9201,3937,4.0,907765978
['User'],David Armstrong,57,29329,9201,1849,5.0,907764831
['User'],David Armstrong,57,29328,9201,1840,5.0,907762969
['User'],David Armstrong,57,29255,9201,1499,1.0,907761833
['User'],David Armstrong,57,29254,9201,1497,5.0,907762969
['User'],David Armstrong,57,29253,9201,1492,2.0,907762795
